Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/total (s),time/training (s),trainer/Bellman Errors Max,trainer/Bellman Errors Mean,trainer/Bellman Errors Min,trainer/Bellman Errors Std,trainer/Policy Action Max,trainer/Policy Action Mean,trainer/Policy Action Min,trainer/Policy Action Std,trainer/Policy Loss,trainer/Preactivation Policy Loss,trainer/Q Predictions Max,trainer/Q Predictions Mean,trainer/Q Predictions Min,trainer/Q Predictions Std,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/QF Loss,trainer/Raw Policy Loss
88,0.9840268,0.060521618,-0.99997437,0.1344855,992.7850276825225,1,992.7850276825225,992.7850276825225,992.7850276825225,0.0,1.1067919581326118,0.992785027682523,0.4669474201783047,0.03763539168534561,393,80379,1000,1000.0,1000,0.0,1.0,0.08374217379545584,-1.0,0.6083670265997074,54.66522487540082,19,181.3755324977347,54.66522487540082,4.624638554682848,52.63706863036095,2.3110887410516248,1.0386392726326155,0.2398877721653433,0.41130246321454655,1504,99000,153,52.63157894736842,7,45.467409411132685,99000,0.003428293995966669,7.016384736998589,0.2738799189974088,0.2643789799985825,0.005379797003115527,0.0016150619994732551,632.936284043004,6.467702685004042,694565.4,10660.255,1.2941543,63425.875,1.0,0.02762116,-1.0,0.9108617,-2324.1873,0.0,3169.407,2262.8591,-832.11975,887.6887,3252.2734,2290.8618,0.12046329,877.78345,10660.255,-2324.1873
89,1.0,0.10780845,-1.0,0.8399428,788.453754419075,2,975.3166247534418,788.453754419075,601.5908840847084,186.86287033436673,5.693580245474527,2.2054650473260833,0.5186640110581414,1.025275387064202,395,81094,467,357.5,248,109.5,1.0,0.1316617390728868,-1.0,0.7316698300180315,71.24381562483117,22,457.65742706348396,71.24381562483117,4.646103672654198,108.35449343820564,2.776809080552264,1.5673639437462852,0.3921597686774287,0.5994405995534824,1526,100000,234,45.45454545454545,7,56.07845743625401,100000,0.0033804609993239865,7.060648120997939,0.27191356899857055,0.25598894400172867,0.0036348669964354485,0.0012611440033651888,639.9988278820092,6.524469135998515,178830.08,7110.1133,0.13698673,23251.277,1.0,-0.043187436,-1.0,0.9277948,-2360.764,0.0,3242.5808,2304.1917,-277.18082,872.2643,3281.3914,2312.8296,-0.5936625,876.31177,7110.113,-2360.764
90,0.99995357,0.027148858,-0.9999956,0.68021667,1008.5232372811914,1,1008.5232372811914,1008.5232372811914,1008.5232372811914,0.0,1.7177597279307495,1.0085232372811903,0.44107176470409964,0.21065714869381283,396,82094,1000,1000.0,1000,0.0,1.0,0.13244445201738478,-1.0,0.650042626880056,57.80788951756099,19,246.034689678082,57.80788951756099,4.81447164829477,66.48769385846984,2.767472947580678,1.0983499008336588,0.36858717265442287,0.3346919721776467,1545,101000,216,52.63157894736842,7,59.17343867712394,101000,0.0034416979979141615,7.199375122007041,0.3387146169989137,0.25994369000545703,0.005187367998587433,0.0019185920027666725,647.2000338310172,6.590169157003402,224484.0,7462.4297,0.059366465,26053.162,1.0,-0.003694554,-1.0,0.9080742,-2525.5159,0.0,3180.0835,2478.1426,-70.5882,820.9474,3164.922,2464.1814,-125.297386,826.43195,7462.429,-2525.5159
91,0.99982774,0.00957569,-0.9999792,0.6899108,997.7650275966621,1,997.7650275966621,997.7650275966621,997.7650275966621,0.0,1.4492988086223877,0.9977650275966616,0.6053135229936097,0.05220150488946002,397,83094,1000,1000.0,1000,0.0,1.0,0.06988670414380668,-1.0,0.6318693452371825,51.534007274536826,19,185.80157052875205,51.534007274536826,5.791657978369832,52.402900513472076,2.3113282851303483,0.9791461382161997,0.28460509168472625,0.3010781344535135,1564,102000,187,52.63157894736842,8,50.15366967348901,102000,0.0034009390001301654,7.226192773006915,0.25977824100118596,0.2700869570035138,0.003941381997719873,0.0012624560040421784,654.427958087028,6.687722798000323,101451.0,3091.588,0.34446812,10521.384,1.0,-0.13120243,-1.0,0.88965285,-2534.9941,0.0,3347.29,2491.564,-316.83383,894.18567,3291.498,2506.5874,0.050209854,889.54016,3091.5881,-2534.9941
92,0.99956125,0.19877617,-0.9997342,0.64264894,1007.2707303554884,1,1007.2707303554884,1007.2707303554884,1007.2707303554884,0.0,1.8537308153849907,1.007270730355487,0.5953824291232378,0.08725054680738267,398,84094,1000,1000.0,1000,0.0,1.0,0.1283815120395299,-1.0,0.6159519916032627,99.85935296902909,12,364.2247237898756,99.85935296902909,16.376162967266726,95.79507078947816,2.3933304600261205,1.1983122356283487,0.43239288741960147,0.3971636746192129,1576,103000,303,83.33333333333333,17,80.19178400698057,103000,0.0033767909990274347,7.2401038390089525,0.2569530079999822,0.26390286800597096,0.0052726800058735535,0.0015846229944145307,661.6696741010455,6.709013869003684,1099834.6,10739.007,0.00014311075,96766.85,1.0,0.072564766,-1.0,0.9018944,-2574.9136,0.0,3416.3904,2538.853,30.873528,912.55756,3368.9019,2521.0981,1.2315646,921.5212,10739.005,-2574.9136
93,0.9999918,0.2368997,-0.9999052,0.5868671,1004.7036822545286,1,1004.7036822545286,1004.7036822545286,1004.7036822545286,0.0,1.9083157949513612,1.004703682254528,0.5701914499549953,0.1049744377248108,399,85094,1000,1000.0,1000,0.0,1.0,0.09369289899431021,-1.0,0.6700648520677892,183.61963708677624,10,874.1192927230846,183.61963708677624,4.479357657814755,296.6019724624169,4.989335665621075,1.8361963708677622,0.45336905979336434,0.9338596096648475,1586,104000,374,100.0,7,135.1443672522092,104000,0.0034147440019296482,7.294953247990634,0.2794252690000576,0.2561059820000082,0.003888790997734759,0.0012555419962154701,668.9665025180366,6.750862919994688,111481.65,5147.588,0.0721913,13775.879,1.0,0.028264107,-1.0,0.90676516,-2537.134,0.0,3286.9343,2468.2488,-6.864407,949.3779,3279.981,2442.2593,0.51753265,951.624,5147.588,-2537.134
94,0.9997468,0.0048312643,-0.9995818,0.71181184,988.5932308348097,1,988.5932308348097,988.5932308348097,988.5932308348097,0.0,1.4777422560495441,0.9885932308348095,0.5304259925691845,0.05111272196770576,400,86094,1000,1000.0,1000,0.0,1.0,0.1073606987663294,-1.0,0.6238159280743754,71.49561380028331,18,273.10262116424326,71.49561380028331,4.574397529107149,87.53965742012929,3.563701235184966,1.2869210484050995,0.33953031051867255,0.592760432595253,1604,105000,197,55.55555555555556,7,57.06548112302629,105000,0.003352945997903589,7.322392936992401,0.3003856629948132,0.2647194839955773,0.004998835000151303,0.001487206005549524,676.2903897540382,6.747448802998406,236401.31,6966.798,0.017853737,28315.236,1.0,-0.012799576,-1.0,0.89270616,-2532.5273,0.0,3096.4526,2494.4277,-150.35605,829.00653,3141.5034,2518.7642,-232.9052,819.0019,6966.798,-2532.5273
95,0.99999684,-0.00078605604,-0.99989307,0.76868135,998.1874815281838,1,998.1874815281838,998.1874815281838,998.1874815281838,0.0,1.6586086261542479,0.9981874815281837,0.660820109199826,0.05782778163778465,401,87094,1000,1000.0,1000,0.0,1.0,0.06856673980534474,-1.0,0.6213275920340233,53.82606075944788,20,212.5946396583444,53.82606075944788,5.0461073541977175,61.07456980797469,1.866305323274338,1.0765212151889574,0.3294474535988607,0.2746555929103377,1624,106000,196,50.0,7,54.36726956542879,106000,0.003334371001983527,7.486314422007126,0.3397581109966268,0.26203318600164494,0.004208361999189947,0.0016816980059957132,683.7786154150599,6.875298694001685,339696.44,5166.952,0.042032007,30188.621,1.0,0.024353385,-1.0,0.90552056,-2376.5142,0.0,3187.3884,2338.208,-91.08891,953.183,3106.7854,2337.56,0.9510778,951.0596,5166.951,-2376.5142
96,0.90982336,0.0036117185,-0.99992925,0.61911327,988.1331547037861,1,988.1331547037861,988.1331547037861,988.1331547037861,0.0,1.1163702785513467,0.9881331547037867,0.5412850489119495,0.027011612185265627,402,88094,1000,1000.0,1000,0.0,1.0,0.030688394545963435,-1.0,0.546378138307021,54.34197474407128,18,199.05889170940733,54.34197474407128,4.309393116036052,58.79502048963345,1.8654055977843618,0.978155545393283,0.4160250632737648,0.25135313147016275,1642,107000,200,55.55555555555556,7,57.92161582904014,107000,0.0033855079964268953,7.330979343998479,0.2769808529992588,0.26273232200037455,0.0038707769999746233,0.0012754900017171167,691.1113944940516,6.782734394000727,107137.305,4288.106,0.014078379,13743.424,1.0,-0.18542503,-1.0,0.8618029,-2611.9424,0.0,3172.9253,2565.6724,69.80252,672.6463,3231.499,2586.566,60.033707,675.6218,4288.106,-2611.9424
97,0.99686855,0.009916766,-0.9997326,0.48315185,990.1645871982294,1,990.1645871982294,990.1645871982294,990.1645871982294,0.0,1.1009613753148828,0.9901645871982295,0.5969591596776569,0.0376190296088783,403,89094,1000,1000.0,1000,0.0,1.0,0.06538868696219692,-1.0,0.5888791111929836,50.57937353524709,19,219.10165877481361,50.57937353524709,4.231164661889368,52.120653627412004,2.423633151962184,0.9610080971696948,0.17153079432688798,0.3152194178386774,1661,108000,226,52.63157894736842,7,51.26321193123705,108000,0.0033384570051566698,6.97037786700821,0.2638690449966816,0.26937074000306893,0.004023918001621496,0.0014102880013524555,698.0832845660625,6.428365419000329,251462.0,9736.028,0.06409699,36196.22,1.0,-0.16439185,-1.0,0.87926763,-2559.0298,0.0,3059.352,2482.2598,30.079826,691.63513,3084.3882,2516.0903,55.37593,682.5313,9736.028,-2559.0298
98,0.9945541,-0.01565354,-0.9999098,0.6969474,1007.5968012671406,1,1007.5968012671406,1007.5968012671406,1007.5968012671406,0.0,1.3747564876814997,1.0075968012671404,0.5098027907850006,0.0662110284027116,404,90094,1000,1000.0,1000,0.0,1.0,0.07054580249558147,-1.0,0.6293345219206433,79.45720204209464,18,632.8010030753134,79.45720204209464,3.0670021796250455,140.59724150618342,4.908689746151747,1.4302296367577032,0.4273749385836876,0.7430958988779034,1679,109000,297,55.55555555555556,5,68.02632025116147,109000,0.003463676002866123,5.780411453990382,0.26736675599386217,0.2635569449994364,0.003910719999112189,0.001282113000343088,703.8653366180515,5.240831243994762,341100.34,10295.936,0.22202134,38325.4,1.0,0.0064547607,-1.0,0.9009275,-2449.4846,0.0,3094.4949,2383.3147,-358.58737,770.37537,3080.9631,2396.2908,-0.35738233,758.8178,10295.936,-2449.4846
99,0.9355816,-0.006637862,-0.99973315,0.79641896,1002.8332907370053,1,1002.8332907370053,1002.8332907370053,1002.8332907370053,0.0,1.216040787435618,1.0028332907370048,0.5491314102935286,0.037482407577205945,405,91094,1000,1000.0,1000,0.0,1.0,0.06569787619339446,-1.0,0.5659287460562544,50.05991282911452,22,171.3997396959595,50.05991282911452,1.7180956209587097,45.86706889964353,2.0819946157979987,1.1013180822405197,0.46008792856987113,0.3090662959555912,1701,110000,153,45.45454545454545,2,39.73403312564371,110000,0.003372892999323085,6.355333619998419,0.2530643189966213,0.26143106399831595,0.0037681270041503012,0.0012535779969766736,710.2221426160613,5.832443639003031,123664.87,4463.586,0.00440979,14197.555,1.0,-0.024789037,-1.0,0.8925451,-2570.1553,0.0,2946.0522,2525.0928,-84.95927,613.6631,2968.4158,2527.0537,-36.236423,622.043,4463.586,-2570.1553
100,0.9413648,-0.002431314,-0.9998653,0.6059629,1001.4433601788189,1,1001.4433601788189,1001.4433601788189,1001.4433601788189,0.0,1.2351780625491722,1.0014433601788193,0.5633671810585099,0.029117181657241673,406,92094,1000,1000.0,1000,0.0,1.0,0.09111249206790868,-1.0,0.5473860862726659,43.883820753594875,23,123.00867565952696,43.883820753594875,4.463088114153429,38.13480656181031,2.080171872990639,1.0093278773326821,-0.2916059557900836,0.2999268778488283,1724,111000,109,43.47826086956522,7,33.533720297268324,111000,0.0033377450017724186,6.495795128001191,0.2516856980000739,0.2624785900043207,0.003929676997358911,0.0012692780001088977,716.719312994057,5.973094139997556,1152282.2,19313.863,0.048279762,112082.98,1.0,-0.1594551,-1.0,0.88054544,-2532.5195,0.0,3043.1838,2472.6125,39.140408,675.03076,3051.337,2473.2263,1.023579,714.1132,19313.861,-2532.5195
101,0.9793803,-0.007162178,-0.99961275,0.6329838,1006.264473131166,1,1006.264473131166,1006.264473131166,1006.264473131166,0.0,1.7377878965602274,1.0062644731311663,0.5525184235580273,0.07769622693097207,407,93094,1000,1000.0,1000,0.0,1.0,0.05727748401683694,-1.0,0.6314492641752482,110.0476633812637,12,395.24631043617774,110.0476633812637,5.764026208051368,137.3035165767487,2.7816062491684397,1.3205719605751651,-0.0018673450508067025,0.4061353536565774,1736,112000,280,83.33333333333333,8,96.18154131063241,112000,0.0033800750024965964,5.577660103001108,0.2549355139999534,0.2623352399969008,0.003964472001825925,0.0012703899992629886,722.2987055290723,5.051774412000668,52162.613,2985.1787,0.40230775,7523.6196,1.0,0.0154327415,-1.0,0.90152824,-2274.594,0.0,3140.8623,2226.4783,-70.42182,915.5803,3093.2964,2225.4177,-159.39046,917.83514,2985.1785,-2274.594
102,1.0,0.28639394,-1.0,0.7656864,297.81137195993733,3,363.6594050071442,297.81137195993733,206.15974529050774,66.83763802718583,2.5628390173024065,1.1468987366878198,0.021196171095654665,0.49308103198994463,410,93873,314,259.6666666666667,178,58.789643834796465,1.0,0.21044888523270372,-1.0,0.7198049069200182,36.82577710115449,29,128.7475524307214,36.82577710115449,3.3761314119175343,35.32611148889482,2.6586571913082655,1.0679475359334802,-0.09051793298809102,0.5129725362646772,1765,113000,110,34.48275862068966,5,29.97311518293223,113000,0.003364335003425367,5.3698961489935755,0.23842088799574412,0.2555125940052676,0.0036293519951868802,0.0012114169949200004,727.670131012077,4.8677575629990315,385104.03,6649.547,2.2397578,34867.855,1.0,-0.06464705,-1.0,0.8989853,-2436.9082,0.0,3094.1685,2398.3303,13.989998,648.10876,2997.7937,2428.3994,24.344957,649.7299,6649.5464,-2436.9082
103,1.0,0.0076561063,-1.0,0.7134375,1055.3438778292332,1,1055.3438778292332,1055.3438778292332,1055.3438778292332,0.0,2.277429469251395,1.055343877829233,0.17924168436047577,0.371253911389778,411,94873,1000,1000.0,1000,0.0,1.0,0.0715517713100616,-1.0,0.6904028513867414,53.588655237777424,22,177.22080070375384,53.588655237777424,4.902800610278417,50.04619536640467,2.6896734443736405,1.1789504152311032,0.13953156367298014,0.45366015826940076,1787,114000,140,45.45454545454545,7,37.42231623064125,114000,0.0034074970026267692,6.09591753299901,0.248342559003504,0.2560561739956029,0.004100842998013832,0.0014890279999235645,733.7676911670715,5.582521431999339,47872.715,2377.2554,0.05941016,4958.6304,1.0,-0.055739105,-1.0,0.89346486,-2504.0903,0.0,3015.2788,2451.9832,-119.281425,724.2247,3017.7815,2433.2358,0.86989653,715.36804,2377.2554,-2504.0903
104,1.0,0.051130462,-1.0,0.7836706,1780.2572260303568,1,1780.2572260303568,1780.2572260303568,1780.2572260303568,0.0,3.7589039678445246,1.7802572260303573,0.5042305616051889,0.5135270103212045,412,95873,1000,1000.0,1000,0.0,1.0,0.15747608147347325,-1.0,0.6560551532958179,147.2392797849478,10,606.3036659202181,147.2392797849478,18.719864973826695,162.24782175032806,3.0888031137295724,1.4723927978494784,0.24719286851225628,0.5714071714280579,1797,115000,373,100.0,19,95.86866015544392,115000,0.003425971997785382,5.847771437998745,0.24821579399576876,0.25647854799899505,0.003908233004040085,0.0012186110034235753,739.617154854066,5.334524279998732,2772147.8,34753.145,0.033527613,264701.56,1.0,0.049084123,-1.0,0.88190514,-2436.4146,0.0,3302.276,2391.1455,15.934991,722.7624,3337.7913,2373.2917,-33.208652,769.15283,34753.14,-2436.4146
105,1.0,0.2678821,-1.0,0.7081066,1308.3129789634534,1,1308.3129789634534,1308.3129789634534,1308.3129789634534,0.0,2.894869219577644,1.3083129789634533,0.19638278944158777,0.5228208205095406,413,96873,1000,1000.0,1000,0.0,1.0,0.23350859119529802,-1.0,0.6646863386253695,87.93787667373688,15,406.5101435134539,87.93787667373688,4.240676907247738,128.8589859263112,3.260443166840853,1.3190681501060535,0.010655582313331538,0.5551271760784743,1812,116000,285,66.66666666666667,6,88.70450320524256,116000,0.0033453369978815317,5.256268789999012,0.23618397200334584,0.25394056100049056,0.003794316995481495,0.0012356930019450374,744.8751041490541,4.757768909999868,592687.3,11284.613,0.34984663,62079.535,1.0,-0.022266366,-1.0,0.8927529,-2558.5588,0.0,3103.5571,2487.211,26.377491,733.8115,3073.42,2457.904,1.144502,753.80255,11284.613,-2558.5588
106,1.0,0.2513181,-1.0,0.77847624,309.0125689396444,4,686.3756111559481,309.0125689396444,104.26306138650835,223.6263660754707,2.7431941961874884,1.500061014270118,0.5286621189504035,0.49089882568129517,417,97697,456,206.0,70,148.14013635743692,1.0,0.1999134424287727,-1.0,0.7174387524902993,78.5332104060622,20,563.2370933385889,78.5332104060622,5.596965886045551,127.21872931095416,3.7669717364444275,1.5706642081212445,0.37088978775166764,0.6694231441924295,1832,117000,293,50.0,8,65.65439817712138,117000,0.0033818469964899123,5.3497507630017935,0.24060216300131287,0.25587975900270976,0.0038763330012443475,0.0013131509986124001,750.2265158690643,4.844697510001424,524370.44,11882.041,0.02335763,63396.17,1.0,0.07996267,-1.0,0.90003574,-2542.814,0.0,3255.723,2464.8774,-90.176796,835.31903,3199.49,2477.5386,-21.333296,822.168,11882.041,-2542.814
107,1.0,0.14170586,-1.0,0.7602063,123.35208068444223,2,147.80632603771576,123.35208068444223,98.8978353311687,24.454245353273535,2.1696291747415906,1.2849175071296068,0.36013905492010045,0.4577235299366029,419,97889,117,96.0,75,21.0,1.0,0.17994736896003868,-1.0,0.6920915701896289,54.131608096067836,23,165.44385353954607,54.131608096067836,4.191038316171691,46.858342439959415,2.6269496671249097,1.2450269862095606,0.34643867707147213,0.4891219155732457,1855,118000,126,43.47826086956522,6,35.66982595881212,118000,0.0034039400052279234,5.353341618996637,0.24803159199655056,0.2573958360007964,0.002607627000543289,0.001232826994964853,755.5812528560564,4.840669796998554,84661.53,4904.6333,0.009922028,12536.64,1.0,0.10270014,-1.0,0.9060792,-2424.232,0.0,3152.189,2368.3813,-121.43112,850.0049,3243.3408,2399.4568,0.9617833,850.5228,4904.6333,-2424.232
108,0.9889487,0.2645558,-0.9999736,0.5931676,1003.5966309043177,1,1003.5966309043177,1003.5966309043177,1003.5966309043177,0.0,1.186711621387441,1.0035966309043183,0.44609145339753803,0.046259606338335854,420,98889,1000,1000.0,1000,0.0,1.0,0.0887954054492686,-1.0,0.5826089482759367,61.03853664748673,17,248.39263450116593,61.03853664748673,5.221744778405999,78.83706419909375,2.4907794349493333,1.0376551230072746,0.3627111456666321,0.3376726273030509,1872,119000,250,58.8235294117647,9,69.11306618111381,119000,0.0034394760004943237,5.6484603859935305,0.26867428999685217,0.2592770940027549,0.003791569994064048,0.0012873209998360835,761.2309251620609,5.111990634999529,2653769.8,24343.945,0.31503445,233426.92,1.0,-0.22987275,-1.0,0.87271494,-2636.5264,0.0,3128.6177,2588.5994,91.07832,645.51074,3161.472,2562.16,0.91816807,682.61725,24343.945,-2636.5264
109,0.97953534,0.22566862,-0.99999154,0.4961047,1005.3331396421225,1,1005.3331396421225,1005.3331396421225,1005.3331396421225,0.0,1.1830591701911028,1.0053331396421215,0.4485175925172044,0.04593119014435778,421,99889,1000,1000.0,1000,0.0,1.0,0.07319722011532949,-1.0,0.5677723962769876,53.618348836337965,18,142.64963340259158,53.618348836337965,4.3842098077387,38.503224009882196,1.6259973435298145,0.9651302790540833,-0.13613830758350443,0.2544096048375194,1890,120000,136,55.55555555555556,9,36.275523156074726,120000,0.0034034479976980947,5.314136216009501,0.2511113100044895,0.2618633360034437,0.0038128690066514537,0.001190645998576656,766.5466817190681,4.792754606998642,2285346.0,22208.887,0.11531235,201703.61,1.0,-0.10808951,-1.0,0.87454885,-2500.0378,0.0,3332.5427,2398.3115,-143.14925,918.53064,3340.6172,2378.789,-61.50086,958.3857,22208.887,-2500.0378
110,1.0,0.17987655,-0.9999854,0.65394557,1029.6865355599434,1,1029.6865355599434,1029.6865355599434,1029.6865355599434,0.0,2.2771847255169817,1.0296865355599438,0.5647919747261472,0.17147127883274776,422,100889,1000,1000.0,1000,0.0,1.0,0.10569797364826353,-1.0,0.7034639536608641,110.48066559955262,13,594.9991731163525,110.48066559955262,5.60616592387671,149.55437966475284,3.9678752911073727,1.4362486527941847,0.3290747610816308,0.6012023737978457,1903,121000,333,76.92307692307692,9,84.42425967280838,121000,0.0033127939968835562,6.042541813993012,0.24796366999362363,0.25222591000056127,0.004116100004466716,0.001714939993689768,772.590653515057,5.533208400003787,4244021.5,44423.633,0.014663696,376358.12,1.0,0.061488714,-1.0,0.8997266,-2631.0122,0.0,3304.0962,2561.186,25.327713,775.6431,3164.2954,2525.4937,-42.92197,815.3459,44423.637,-2631.0122
111,1.0,0.085232124,-1.0,0.7681619,148.7935314326128,9,159.27774785714112,148.7935314326128,139.77029780754265,5.590749793535198,2.80530838539948,1.4780814380723126,0.5691314185260942,0.5521013757675325,431,101795,106,100.66666666666667,96,2.9059326290271157,1.0,0.11009911218007312,-1.0,0.6941754648329279,47.84772460149697,30,522.1809214611633,47.84772460149697,3.994729208829066,98.82807453598554,4.503641724613387,1.4354317380449093,0.16207869410024867,0.7272644437978704,1933,122000,241,33.333333333333336,7,49.585840272758865,122000,0.0034845229965867475,5.9252954399999,0.2503073000043514,0.2651430440018885,0.0038549399978364818,0.0013215959988883696,778.5177946930635,5.401184037000348,338737.34,5964.208,0.11934191,31073.662,1.0,-0.056894984,-1.0,0.899554,-2593.5342,0.0,3317.1147,2523.5928,34.63831,779.66986,3327.1262,2528.496,1.4485958,805.2301,5964.208,-2593.5342
